forward_num_temp_incr_nomut_forward_0.10,reverse_num_temp_incr_nomut_forward_0.10,forward_rate_temp_incr_nomut_forward_0.10,reverse_rate_temp_incr_nomut_forward_0.10,organism_num_temp_incr_nomut_forward_0.10,organism_rate_temp_incr_nomut_forward_0.10,forward_num_temp_incr_nomut_forward_0.15,reverse_num_temp_incr_nomut_forward_0.15,forward_rate_temp_incr_nomut_forward_0.15,reverse_rate_temp_incr_nomut_forward_0.15,organism_num_temp_incr_nomut_forward_0.15,organism_rate_temp_incr_nomut_forward_0.15,forward_num_temp_incr_nomut_forward_0.20,reverse_num_temp_incr_nomut_forward_0.20,forward_rate_temp_incr_nomut_forward_0.20,reverse_rate_temp_incr_nomut_forward_0.20,organism_num_temp_incr_nomut_forward_0.20,organism_rate_temp_incr_nomut_forward_0.20,forward_num_temp_incr_nomut_forward_0.25,reverse_num_temp_incr_nomut_forward_0.25,forward_rate_temp_incr_nomut_forward_0.25,reverse_rate_temp_incr_nomut_forward_0.25,organism_num_temp_incr_nomut_forward_0.25,organism_rate_temp_incr_nomut_forward_0.25,forward_num_temp_incr_nomut_forward_0.30,reverse_num_temp_incr_nomut_forward_0.30,forward_rate_temp_incr_nomut_forward_0.30,reverse_rate_temp_incr_nomut_forward_0.30,organism_num_temp_incr_nomut_forward_0.30,organism_rate_temp_incr_nomut_forward_0.30,forward_num_temp_incr_nomut_forward_0.35,reverse_num_temp_incr_nomut_forward_0.35,forward_rate_temp_incr_nomut_forward_0.35,reverse_rate_temp_incr_nomut_forward_0.35,organism_num_temp_incr_nomut_forward_0.35,organism_rate_temp_incr_nomut_forward_0.35,forward_num_temp_incr_nomut_forward_0.40,reverse_num_temp_incr_nomut_forward_0.40,forward_rate_temp_incr_nomut_forward_0.40,reverse_rate_temp_incr_nomut_forward_0.40,organism_num_temp_incr_nomut_forward_0.40,organism_rate_temp_incr_nomut_forward_0.40,forward_num_temp_incr_nomut_forward_0.45,reverse_num_temp_incr_nomut_forward_0.45,forward_rate_temp_incr_nomut_forward_0.45,reverse_rate_temp_incr_nomut_forward_0.45,organism_num_temp_incr_nomut_forward_0.45,organism_rate_temp_incr_nomut_forward_0.45,forward_num_temp_incr_nomut_forward_0.50,reverse_num_temp_incr_nomut_forward_0.50,forward_rate_temp_incr_nomut_forward_0.50,reverse_rate_temp_incr_nomut_forward_0.50,organism_num_temp_incr_nomut_forward_0.50,organism_rate_temp_incr_nomut_forward_0.50,forward_num_temp_incr_nomut_forward_0.55,reverse_num_temp_incr_nomut_forward_0.55,forward_rate_temp_incr_nomut_forward_0.55,reverse_rate_temp_incr_nomut_forward_0.55,organism_num_temp_incr_nomut_forward_0.55,organism_rate_temp_incr_nomut_forward_0.55,forward_num_temp_incr_nomut_forward_0.60,reverse_num_temp_incr_nomut_forward_0.60,forward_rate_temp_incr_nomut_forward_0.60,reverse_rate_temp_incr_nomut_forward_0.60,organism_num_temp_incr_nomut_forward_0.60,organism_rate_temp_incr_nomut_forward_0.60,forward_num_temp_incr_nomut_reverse_0.10,reverse_num_temp_incr_nomut_reverse_0.10,forward_rate_temp_incr_nomut_reverse_0.10,reverse_rate_temp_incr_nomut_reverse_0.10,organism_num_temp_incr_nomut_reverse_0.10,organism_rate_temp_incr_nomut_reverse_0.10,forward_num_temp_incr_nomut_reverse_0.15,reverse_num_temp_incr_nomut_reverse_0.15,forward_rate_temp_incr_nomut_reverse_0.15,reverse_rate_temp_incr_nomut_reverse_0.15,organism_num_temp_incr_nomut_reverse_0.15,organism_rate_temp_incr_nomut_reverse_0.15,forward_num_temp_incr_nomut_reverse_0.20,reverse_num_temp_incr_nomut_reverse_0.20,forward_rate_temp_incr_nomut_reverse_0.20,reverse_rate_temp_incr_nomut_reverse_0.20,organism_num_temp_incr_nomut_reverse_0.20,organism_rate_temp_incr_nomut_reverse_0.20,forward_num_temp_incr_nomut_reverse_0.25,reverse_num_temp_incr_nomut_reverse_0.25,forward_rate_temp_incr_nomut_reverse_0.25,reverse_rate_temp_incr_nomut_reverse_0.25,organism_num_temp_incr_nomut_reverse_0.25,organism_rate_temp_incr_nomut_reverse_0.25,forward_num_temp_incr_nomut_reverse_0.30,reverse_num_temp_incr_nomut_reverse_0.30,forward_rate_temp_incr_nomut_reverse_0.30,reverse_rate_temp_incr_nomut_reverse_0.30,organism_num_temp_incr_nomut_reverse_0.30,organism_rate_temp_incr_nomut_reverse_0.30,forward_num_temp_incr_nomut_reverse_0.35,reverse_num_temp_incr_nomut_reverse_0.35,forward_rate_temp_incr_nomut_reverse_0.35,reverse_rate_temp_incr_nomut_reverse_0.35,organism_num_temp_incr_nomut_reverse_0.35,organism_rate_temp_incr_nomut_reverse_0.35,forward_num_temp_incr_nomut_reverse_0.40,reverse_num_temp_incr_nomut_reverse_0.40,forward_rate_temp_incr_nomut_reverse_0.40,reverse_rate_temp_incr_nomut_reverse_0.40,organism_num_temp_incr_nomut_reverse_0.40,organism_rate_temp_incr_nomut_reverse_0.40,forward_num_temp_incr_nomut_reverse_0.45,reverse_num_temp_incr_nomut_reverse_0.45,forward_rate_temp_incr_nomut_reverse_0.45,reverse_rate_temp_incr_nomut_reverse_0.45,organism_num_temp_incr_nomut_reverse_0.45,organism_rate_temp_incr_nomut_reverse_0.45,forward_num_temp_incr_nomut_reverse_0.50,reverse_num_temp_incr_nomut_reverse_0.50,forward_rate_temp_incr_nomut_reverse_0.50,reverse_rate_temp_incr_nomut_reverse_0.50,organism_num_temp_incr_nomut_reverse_0.50,organism_rate_temp_incr_nomut_reverse_0.50,forward_num_temp_incr_nomut_reverse_0.55,reverse_num_temp_incr_nomut_reverse_0.55,forward_rate_temp_incr_nomut_reverse_0.55,reverse_rate_temp_incr_nomut_reverse_0.55,organism_num_temp_incr_nomut_reverse_0.55,organism_rate_temp_incr_nomut_reverse_0.55,forward_num_temp_incr_nomut_reverse_0.60,reverse_num_temp_incr_nomut_reverse_0.60,forward_rate_temp_incr_nomut_reverse_0.60,reverse_rate_temp_incr_nomut_reverse_0.60,organism_num_temp_incr_nomut_reverse_0.60,organism_rate_temp_incr_nomut_reverse_0.60
997.8,0.0,8.97837610288901,0.0,997.8,8.97837610288901,998.5,0.0,8.93701195401466,0.0,998.5,8.93701195401466,997.8,0.0,9.00531530765416,0.0,997.8,9.00531530765416,997.8,0.0,9.02030858192684,0.0,997.8,9.02030858192684,998.3,0.0,8.96093669040445,0.0,998.3,8.96093669040445,998.3,0.0,8.97463442932031,0.0,998.3,8.97463442932031,998.2,0.0,8.99681103807525,0.0,998.2,8.99681103807525,997.9,0.0,8.96245313922009,0.0,997.9,8.96245313922009,998.4,0.0,8.95559782591298,0.0,998.4,8.95559782591298,998.0,0.0,8.97098480468381,0.0,998.0,8.97098480468381,998.7,0.0,8.92601729503607,0.0,998.7,8.92601729503607,0.0,998.2,0.0,8.94409648340368,998.2,8.94409648340368,0.0,998.0,0.0,8.96032884016524,998.0,8.96032884016524,0.0,998.6,0.0,9.03476413088848,998.6,9.03476413088848,0.0,998.3,0.0,9.00348935969616,998.3,9.00348935969616,0.0,998.6,0.0,9.06980067586657,998.6,9.06980067586657,0.0,998.6,0.0,9.10412997544774,998.6,9.10412997544774,0.0,998.1,0.0,9.22599964905418,998.1,9.22599964905418,0.0,998.2,0.0,9.15385290643518,998.2,9.15385290643518,0.0,998.1,0.0,9.39814601583009,998.1,9.39814601583009,0.0,998.0,0.0,9.51905910953594,998.0,9.51905910953594,0.0,998.4,0.0,9.6251971410288,998.4,9.6251971410288
998.6,0.0,8.97606544420172,0.0,998.6,8.97606544420172,998.0,0.0,8.94093946282282,0.0,998.0,8.94093946282282,998.4,0.0,9.00953459937285,0.0,998.4,9.00953459937285,998.4,0.0,9.02158457152839,0.0,998.4,9.02158457152839,998.1,0.0,8.96225213308834,0.0,998.1,8.96225213308834,998.4,0.0,8.97293231477076,0.0,998.4,8.97293231477076,998.5,0.0,8.99669719820021,0.0,998.5,8.99669719820021,998.3,0.0,8.96222425936267,0.0,998.3,8.96222425936267,998.3,0.0,8.95536810048602,0.0,998.3,8.95536810048602,998.3,0.0,8.97055311343716,0.0,998.3,8.97055311343716,997.9,0.0,8.92753872337955,0.0,997.9,8.92753872337955,0.0,998.3,0.0,8.94788759335106,998.3,8.94788759335106,0.0,998.3,0.0,8.96262477739589,998.3,8.96262477739589,0.0,998.4,0.0,9.03813794641339,998.4,9.03813794641339,0.0,998.6,0.0,9.00407468682383,998.6,9.00407468682383,0.0,998.3,0.0,9.06763648038686,998.3,9.06763648038686,0.0,998.5,0.0,9.10356534929834,998.5,9.10356534929834,0.0,998.5,0.0,9.22673700367544,998.5,9.22673700367544,0.0,998.0,0.0,9.15250903765967,998.0,9.15250903765967,0.0,997.8,0.0,9.3964953285044,997.8,9.3964953285044,0.0,998.4,0.0,9.51931992333678,998.4,9.51931992333678,0.0,998.0,0.0,9.62706233941312,998.0,9.62706233941312
998.3,0.0,8.97826260498493,0.0,998.3,8.97826260498493,998.4,0.0,8.94473057960966,0.0,998.4,8.94473057960966,998.6,0.0,9.01212074945264,0.0,998.6,9.01212074945264,998.3,0.0,9.0230644492248,0.0,998.3,9.0230644492248,998.4,0.0,8.96045604541875,0.0,998.4,8.96045604541875,998.1,0.0,8.96984860189584,0.0,998.1,8.96984860189584,998.2,0.0,8.99486537932597,0.0,998.2,8.99486537932597,998.4,0.0,8.96006176517199,0.0,998.4,8.96006176517199,998.2,0.0,8.95434238956826,0.0,998.2,8.95434238956826,998.1,0.0,8.96642147597901,0.0,998.1,8.96642147597901,998.3,0.0,8.92983768235867,0.0,998.3,8.92983768235867,0.0,997.9,0.0,8.94780007331383,997.9,8.94780007331383,0.0,998.2,0.0,8.96463908013576,998.2,8.96463908013576,0.0,998.2,0.0,9.03996508400197,998.2,9.03996508400197,0.0,998.1,0.0,9.00829715299909,998.1,9.00829715299909,0.0,998.5,0.0,9.06701049747142,998.5,9.06701049747142,0.0,997.9,0.0,9.10332897736542,997.9,9.10332897736542,0.0,998.0,0.0,9.2276825226733,998.0,9.2276825226733,0.0,997.8,0.0,9.15526480541629,997.8,9.15526480541629,0.0,998.6,0.0,9.399045406534,998.6,9.399045406534,0.0,998.2,0.0,9.52181969767802,998.2,9.52181969767802,0.0,998.1,0.0,9.62678521446738,998.1,9.62678521446738
998.3,0.0,8.9786742610213,0.0,998.3,8.9786742610213,998.2,0.0,8.94659478051829,0.0,998.2,8.94659478051829,998.6,0.0,9.01490728441581,0.0,998.6,9.01490728441581,998.6,0.0,9.026317700466,0.0,998.6,9.026317700466,998.1,0.0,8.95921579947837,0.0,998.1,8.95921579947837,998.4,0.0,8.97086927068736,0.0,998.4,8.97086927068736,998.5,0.0,8.99138355787642,0.0,998.5,8.99138355787642,998.8,0.0,8.96041382063426,0.0,998.8,8.96041382063426,998.2,0.0,8.95283810482684,0.0,998.2,8.95283810482684,998.7,0.0,8.96505001714297,0.0,998.7,8.96505001714297,998.2,0.0,8.92847996548416,0.0,998.2,8.92847996548416,0.0,998.4,0.0,8.95210857798621,998.4,8.95210857798621,0.0,998.5,0.0,8.96395284326201,998.5,8.96395284326201,0.0,998.8,0.0,9.0425527732141,998.8,9.0425527732141,0.0,998.2,0.0,9.00840783261479,998.2,9.00840783261479,0.0,998.4,0.0,9.06560809728831,998.4,9.06560809728831,0.0,998.7,0.0,9.10223991526597,998.7,9.10223991526597,0.0,998.4,0.0,9.22665721834058,998.4,9.22665721834058,0.0,998.0,0.0,9.15368960486568,998.0,9.15368960486568,0.0,998.3,0.0,9.40058886541852,998.3,9.40058886541852,0.0,998.4,0.0,9.52192683786352,998.4,9.52192683786352,0.0,997.9,0.0,9.63013205492097,997.9,9.63013205492097
998.7,0.0,8.98188991660187,0.0,998.7,8.98188991660187,998.5,0.0,8.94814413612009,0.0,998.5,8.94814413612009,998.2,0.0,9.0154370249992,0.0,998.2,9.0154370249992,998.2,0.0,9.03139398737877,0.0,998.2,9.03139398737877,998.1,0.0,8.96113236117789,0.0,998.1,8.96113236117789,998.5,0.0,8.97055662052366,0.0,998.5,8.97055662052366,998.1,0.0,8.99168687947127,0.0,998.1,8.99168687947127,998.1,0.0,8.96141258403426,0.0,998.1,8.96141258403426,998.4,0.0,8.95962726414271,0.0,998.4,8.95962726414271,998.2,0.0,8.9619138883488,0.0,998.2,8.9619138883488,998.1,0.0,8.92700146728334,0.0,998.1,8.92700146728334,0.0,998.0,0.0,8.95400407130708,998.0,8.95400407130708,0.0,998.5,0.0,8.96280925077978,998.5,8.96280925077978,0.0,997.8,0.0,9.04196373683682,997.8,9.04196373683682,0.0,998.5,0.0,9.00731924309079,998.5,9.00731924309079,0.0,998.4,0.0,9.06647890133899,998.4,9.06647890133899,0.0,998.5,0.0,9.10655083941657,998.5,9.10655083941657,0.0,997.7,0.0,9.22783206100081,997.7,9.22783206100081,0.0,998.3,0.0,9.1559317834869,998.3,9.1559317834869,0.0,998.3,0.0,9.40027092669607,998.3,9.40027092669607,0.0,998.6,0.0,9.52294068751517,998.6,9.52294068751517,0.0,998.2,0.0,9.62911876661374,998.2,9.62911876661374
998.2,0.0,8.98237455651321,0.0,998.2,8.98237455651321,997.9,0.0,8.94664638454368,0.0,997.9,8.94664638454368,998.1,0.0,9.01351627862741,0.0,998.1,9.01351627862741,997.8,0.0,9.03210390978362,0.0,997.8,9.03210390978362,998.8,0.0,8.96206156055856,0.0,998.8,8.96206156055856,998.3,0.0,8.96874629052472,0.0,998.3,8.96874629052472,998.3,0.0,8.99381619104189,0.0,998.3,8.99381619104189,998.1,0.0,8.96428496768913,0.0,998.1,8.96428496768913,998.0,0.0,8.96097177161189,0.0,998.0,8.96097177161189,998.4,0.0,8.96043988332387,0.0,998.4,8.96043988332387,998.7,0.0,8.92631337365268,0.0,998.7,8.92631337365268,0.0,998.5,0.0,8.95195325384902,998.5,8.95195325384902,0.0,998.4,0.0,8.96473106171701,998.4,8.96473106171701,0.0,998.6,0.0,9.04257534429242,998.6,9.04257534429242,0.0,998.4,0.0,9.00818864293165,998.4,9.00818864293165,0.0,998.5,0.0,9.06538463537356,998.5,9.06538463537356,0.0,998.6,0.0,9.10614442097408,998.6,9.10614442097408,0.0,998.1,0.0,9.22952195033771,998.1,9.22952195033771,0.0,998.3,0.0,9.15743333800592,998.3,9.15743333800592,0.0,998.4,0.0,9.4002278385263,998.4,9.4002278385263,0.0,998.0,0.0,9.5239611484619,998.0,9.5239611484619,0.0,998.5,0.0,9.62853976220709,998.5,9.62853976220709
998.0,0.0,8.97856634933758,0.0,998.0,8.97856634933758,998.2,0.0,8.94681471088438,0.0,998.2,8.94681471088438,998.1,0.0,9.01305898614638,0.0,998.1,9.01305898614638,997.9,0.0,9.03514641173589,0.0,997.9,9.03514641173589,998.3,0.0,8.96110304982782,0.0,998.3,8.96110304982782,998.9,0.0,8.97107137197318,0.0,998.9,8.97107137197318,998.5,0.0,8.99208888246964,0.0,998.5,8.99208888246964,998.4,0.0,8.96986324700549,0.0,998.4,8.96986324700549,997.9,0.0,8.9633287394863,0.0,997.9,8.9633287394863,998.3,0.0,8.96242932158153,0.0,998.3,8.96242932158153,998.5,0.0,8.92580084249206,0.0,998.5,8.92580084249206,0.0,998.4,0.0,8.95322486453304,998.4,8.95322486453304,0.0,997.6,0.0,8.96568770134538,997.6,8.96568770134538,0.0,998.1,0.0,9.04568245359712,998.1,9.04568245359712,0.0,998.3,0.0,9.00669455603627,998.3,9.00669455603627,0.0,998.3,0.0,9.06182176471984,998.3,9.06182176471984,0.0,998.1,0.0,9.10762850493775,998.1,9.10762850493775,0.0,998.5,0.0,9.22895009237694,998.5,9.22895009237694,0.0,998.0,0.0,9.15580865597549,998.0,9.15580865597549,0.0,998.3,0.0,9.40267847490226,998.3,9.40267847490226,0.0,998.7,0.0,9.52548660885334,998.7,9.52548660885334,0.0,998.3,0.0,9.628460813753,998.3,9.628460813753
998.8,0.0,8.97787587186385,0.0,998.8,8.97787587186385,998.8,0.0,8.94595246549154,0.0,998.8,8.94595246549154,997.9,0.0,9.01374040436418,0.0,997.9,9.01374040436418,998.3,0.0,9.03401947976845,0.0,998.3,9.03401947976845,998.6,0.0,8.96274631344771,0.0,998.6,8.96274631344771,998.4,0.0,8.97136422826961,0.0,998.4,8.97136422826961,997.4,0.0,8.99200022228565,0.0,997.4,8.99200022228565,998.0,0.0,8.97010887758853,0.0,998.0,8.97010887758853,998.4,0.0,8.96423027560599,0.0,998.4,8.96423027560599,998.4,0.0,8.96678342292057,0.0,998.4,8.96678342292057,997.8,0.0,8.92448155029613,0.0,997.8,8.92448155029613,0.0,998.4,0.0,8.95393469460963,998.4,8.95393469460963,0.0,998.1,0.0,8.96648454170835,998.1,8.96648454170835,0.0,998.2,0.0,9.04711352803764,998.2,9.04711352803764,0.0,998.3,0.0,9.00682457049363,998.3,9.00682457049363,0.0,998.8,0.0,9.06205955454453,998.8,9.06205955454453,0.0,998.4,0.0,9.10689095909537,998.4,9.10689095909537,0.0,998.2,0.0,9.22852070275995,998.2,9.22852070275995,0.0,998.6,0.0,9.15464783420695,998.6,9.15464783420695,0.0,998.5,0.0,9.40020788965237,998.5,9.40020788965237,0.0,998.3,0.0,9.52359838486857,998.3,9.52359838486857,0.0,998.4,0.0,9.62989333979137,998.4,9.62989333979137
998.0,0.0,8.97866177670795,0.0,998.0,8.97866177670795,998.1,0.0,8.94702047520815,0.0,998.1,8.94702047520815,998.1,0.0,9.01412058169064,0.0,998.1,9.01412058169064,998.3,0.0,9.03522951809525,0.0,998.3,9.03522951809525,997.9,0.0,8.96300541311828,0.0,997.9,8.96300541311828,998.4,0.0,8.97457737233035,0.0,998.4,8.97457737233035,998.1,0.0,8.99309760622225,0.0,998.1,8.99309760622225,998.1,0.0,8.97299645077504,0.0,998.1,8.97299645077504,998.4,0.0,8.96497791602896,0.0,998.4,8.96497791602896,998.2,0.0,8.96681003280843,0.0,998.2,8.96681003280843,998.6,0.0,8.92437808550033,0.0,998.6,8.92437808550033,0.0,998.1,0.0,8.95710790911031,998.1,8.95710790911031,0.0,998.4,0.0,8.96731114263712,998.4,8.96731114263712,0.0,998.3,0.0,9.04996822887076,998.3,9.04996822887076,0.0,997.6,0.0,9.00533028146795,997.6,9.00533028146795,0.0,997.6,0.0,9.06294278334931,997.6,9.06294278334931,0.0,998.2,0.0,9.10660599205558,998.2,9.10660599205558,0.0,997.7,0.0,9.227380663292,997.7,9.227380663292,0.0,998.1,0.0,9.15275579446961,998.1,9.15275579446961,0.0,998.4,0.0,9.39835694885685,998.4,9.39835694885685,0.0,998.3,0.0,9.52346905209381,998.3,9.52346905209381,0.0,998.6,0.0,9.63078582328034,998.6,9.63078582328034
998.1,0.0,8.98148399302312,0.0,998.1,8.98148399302312,998.3,0.0,8.95044414569121,0.0,998.3,8.95044414569121,999.0,0.0,9.01621621621622,0.0,999.0,9.01621621621622,998.6,0.0,9.03904294935796,0.0,998.6,9.03904294935796,998.1,0.0,8.95998179832779,0.0,998.1,8.95998179832779,998.2,0.0,8.9788442058387,0.0,998.2,8.9788442058387,998.8,0.0,8.99668034768235,0.0,998.8,8.99668034768235,998.5,0.0,8.97317858941105,0.0,998.5,8.97317858941105,997.6,0.0,8.96947725666486,0.0,997.6,8.96947725666486,998.3,0.0,8.96928155973053,0.0,998.3,8.96928155973053,998.7,0.0,8.92321279195027,0.0,998.7,8.92321279195027,0.0,998.6,0.0,8.95593629701846,998.6,8.95593629701846,0.0,998.1,0.0,8.96774851586803,998.1,8.96774851586803,0.0,998.2,0.0,9.05321048485826,998.2,9.05321048485826,0.0,998.2,0.0,9.00733070111295,998.2,9.00733070111295,0.0,998.1,0.0,9.063531487862,998.1,9.063531487862,0.0,998.3,0.0,9.1105426786373,998.3,9.1105426786373,0.0,998.3,0.0,9.23029271756727,998.3,9.23029271756727,0.0,998.4,0.0,9.15219115457525,998.4,9.15219115457525,0.0,998.3,0.0,9.39956296177545,998.3,9.39956296177545,0.0,998.7,0.0,9.52367979272068,998.7,9.52367979272068,0.0,998.2,0.0,9.63233383835189,998.2,9.63233383835189
998.5,0.0,8.98366241993497,0.0,998.5,8.98366241993497,998.6,0.0,8.95294191987579,0.0,998.6,8.95294191987579,997.8,0.0,9.01694475479961,0.0,997.8,9.01694475479961,998.3,0.0,9.03928631531307,0.0,998.3,9.03928631531307,998.2,0.0,8.96250298977313,0.0,998.2,8.96250298977313,998.4,0.0,8.98045700649464,0.0,998.4,8.98045700649464,997.7,0.0,8.99578181469963,0.0,997.7,8.99578181469963,998.2,0.0,8.9749241138675,0.0,998.2,8.9749241138675,998.2,0.0,8.96709045936367,0.0,998.2,8.96709045936367,998.5,0.0,8.97002078439788,0.0,998.5,8.97002078439788,998.6,0.0,8.92479210647443,0.0,998.6,8.92479210647443,0.0,998.4,0.0,8.95524171365453,998.4,8.95524171365453,0.0,998.6,0.0,8.9690780961322,998.6,8.9690780961322,0.0,998.5,0.0,9.05318224840479,998.5,9.05318224840479,0.0,998.2,0.0,9.0095052908439,998.2,9.0095052908439,0.0,998.1,0.0,9.06430199787155,998.1,9.06430199787155,0.0,998.6,0.0,9.11276248862093,998.6,9.11276248862093,0.0,998.4,0.0,9.23068618947287,998.4,9.23068618947287,0.0,998.3,0.0,9.15205842895238,998.3,9.15205842895238,0.0,998.3,0.0,9.40028861768546,998.3,9.40028861768546,0.0,998.6,0.0,9.52223034657904,998.6,9.52223034657904,0.0,998.2,0.0,9.63414924825268,998.2,9.63414924825268
998.1,0.0,8.98738871624593,0.0,998.1,8.98738871624593,997.8,0.0,8.95623794010656,0.0,997.8,8.95623794010656,998.0,0.0,9.0187292178517,0.0,998.0,9.0187292178517,998.1,0.0,9.0401046040171,0.0,998.1,9.0401046040171,998.2,0.0,8.96482083067517,0.0,998.2,8.96482083067517,998.6,0.0,8.98088078058018,0.0,998.6,8.98088078058018,998.1,0.0,9.00002267459588,0.0,998.1,9.00002267459588,998.2,0.0,8.97456733479804,0.0,998.2,8.97456733479804,997.7,0.0,8.96810089961115,0.0,997.7,8.96810089961115,998.3,0.0,8.96954829012686,0.0,998.3,8.96954829012686,998.2,0.0,8.92625126558711,0.0,998.2,8.92625126558711,0.0,998.7,0.0,8.95515003981938,998.7,8.95515003981938,0.0,998.5,0.0,8.96878313510887,998.5,8.96878313510887,0.0,997.7,0.0,9.05505500747916,997.7,9.05505500747916,0.0,998.5,0.0,9.01092425794639,998.5,9.01092425794639,0.0,998.0,0.0,9.06592356172963,998.0,9.06592356172963,0.0,997.4,0.0,9.11490321605925,997.4,9.11490321605925,0.0,998.2,0.0,9.2297356415683,998.2,9.2297356415683,0.0,998.5,0.0,9.15218389767628,998.5,9.15218389767628,0.0,998.2,0.0,9.3999193813279,998.2,9.3999193813279,0.0,998.4,0.0,9.52222190633035,998.4,9.52222190633035,0.0,998.2,0.0,9.63705351240813,998.2,9.63705351240813
998.1,0.0,8.98738797913134,0.0,998.1,8.98738797913134,997.9,0.0,8.95605913091902,0.0,997.9,8.95605913091902,998.2,0.0,9.01983689166319,0.0,998.2,9.01983689166319,997.9,0.0,9.04024400875157,0.0,997.9,9.04024400875157,998.7,0.0,8.96794810842907,0.0,998.7,8.96794810842907,997.8,0.0,8.98220766068292,0.0,997.8,8.98220766068292,998.4,0.0,9.00209668425458,0.0,998.4,9.00209668425458,997.8,0.0,8.97735963058632,0.0,997.8,8.97735963058632,998.5,0.0,8.96852885170403,0.0,998.5,8.96852885170403,998.5,0.0,8.97146584437073,0.0,998.5,8.97146584437073,998.9,0.0,8.92482793414657,0.0,998.9,8.92482793414657,0.0,998.3,0.0,8.95693064457192,998.3,8.95693064457192,0.0,998.2,0.0,8.96976086614591,998.2,8.96976086614591,0.0,998.1,0.0,9.05492403046426,998.1,9.05492403046426,0.0,998.4,0.0,9.0112971568401,998.4,9.0112971568401,0.0,998.8,0.0,9.06787849974223,998.8,9.06787849974223,0.0,998.5,0.0,9.1174630542366,998.5,9.1174630542366,0.0,998.3,0.0,9.23369671643692,998.3,9.23369671643692,0.0,998.3,0.0,9.15312531885337,998.3,9.15312531885337,0.0,997.8,0.0,9.39775559244778,997.8,9.39775559244778,0.0,997.8,0.0,9.52084481482103,997.8,9.52084481482103,0.0,998.5,0.0,9.63945952141049,998.5,9.63945952141049
998.6,0.0,8.99088566740742,0.0,998.6,8.99088566740742,998.1,0.0,8.95797472387213,0.0,998.1,8.95797472387213,998.0,0.0,9.01742232510962,0.0,998.0,9.01742232510962,998.1,0.0,9.03882653661846,0.0,998.1,9.03882653661846,998.6,0.0,8.9701723767856,0.0,998.6,8.9701723767856,998.5,0.0,8.98494072541415,0.0,998.5,8.98494072541415,998.3,0.0,9.00470600539454,0.0,998.3,9.00470600539454,998.6,0.0,8.97971732403193,0.0,998.6,8.97971732403193,997.9,0.0,8.96941576329273,0.0,997.9,8.96941576329273,998.3,0.0,8.97276234170102,0.0,998.3,8.97276234170102,998.2,0.0,8.92242884874283,0.0,998.2,8.92242884874283,0.0,998.3,0.0,8.95843476898204,998.3,8.95843476898204,0.0,998.1,0.0,8.97331763704528,998.1,8.97331763704528,0.0,997.9,0.0,9.0568950973717,997.9,9.0568950973717,0.0,998.4,0.0,9.01259712824896,998.4,9.01259712824896,0.0,998.0,0.0,9.07223356887741,998.0,9.07223356887741,0.0,998.5,0.0,9.12002342277747,998.5,9.12002342277747,0.0,998.7,0.0,9.22819392538832,998.7,9.22819392538832,0.0,997.9,0.0,9.15403508508675,997.9,9.15403508508675,0.0,998.6,0.0,9.39746256478528,998.6,9.39746256478528,0.0,998.5,0.0,9.52138562755172,998.5,9.52138562755172,0.0,998.6,0.0,9.64269773901515,998.6,9.64269773901515
998.4,0.0,8.99438566139239,0.0,998.4,8.99438566139239,998.5,0.0,8.96068182954121,0.0,998.5,8.96068182954121,998.0,0.0,9.01894111377234,0.0,998.0,9.01894111377234,998.6,0.0,9.0383299046288,0.0,998.6,9.0383299046288,998.5,0.0,8.97361174689382,0.0,998.5,8.97361174689382,998.0,0.0,8.98810508080334,0.0,998.0,8.98810508080334,998.0,0.0,9.00649725630701,0.0,998.0,9.00649725630701,998.6,0.0,8.97948850654261,0.0,998.6,8.97948850654261,997.7,0.0,8.96885128193684,0.0,997.7,8.96885128193684,998.1,0.0,8.97625883059398,0.0,998.1,8.97625883059398,997.8,0.0,8.92502404141246,0.0,997.8,8.92502404141246,0.0,997.9,0.0,8.95778245166962,997.9,8.95778245166962,0.0,998.5,0.0,8.97414468576793,998.5,8.97414468576793,0.0,998.1,0.0,9.061110641398,998.1,9.061110641398,0.0,998.1,0.0,9.01409539891046,998.1,9.01409539891046,0.0,998.3,0.0,9.07377658756595,998.3,9.07377658756595,0.0,998.6,0.0,9.12156886345263,998.6,9.12156886345263,0.0,997.9,0.0,9.22978998743821,997.9,9.22978998743821,0.0,997.9,0.0,9.15644226539684,997.9,9.15644226539684,0.0,998.5,0.0,9.39831515354447,998.5,9.39831515354447,0.0,998.3,0.0,9.52148612443721,998.3,9.52148612443721,0.0,998.2,0.0,9.64615930111446,998.2,9.64615930111446
