forward_num_temp_incr_mut_forward_0.10,reverse_num_temp_incr_mut_forward_0.10,forward_rate_temp_incr_mut_forward_0.10,reverse_rate_temp_incr_mut_forward_0.10,organism_num_temp_incr_mut_forward_0.10,organism_rate_temp_incr_mut_forward_0.10,forward_num_temp_incr_mut_forward_0.15,reverse_num_temp_incr_mut_forward_0.15,forward_rate_temp_incr_mut_forward_0.15,reverse_rate_temp_incr_mut_forward_0.15,organism_num_temp_incr_mut_forward_0.15,organism_rate_temp_incr_mut_forward_0.15,forward_num_temp_incr_mut_forward_0.20,reverse_num_temp_incr_mut_forward_0.20,forward_rate_temp_incr_mut_forward_0.20,reverse_rate_temp_incr_mut_forward_0.20,organism_num_temp_incr_mut_forward_0.20,organism_rate_temp_incr_mut_forward_0.20,forward_num_temp_incr_mut_forward_0.25,reverse_num_temp_incr_mut_forward_0.25,forward_rate_temp_incr_mut_forward_0.25,reverse_rate_temp_incr_mut_forward_0.25,organism_num_temp_incr_mut_forward_0.25,organism_rate_temp_incr_mut_forward_0.25,forward_num_temp_incr_mut_forward_0.30,reverse_num_temp_incr_mut_forward_0.30,forward_rate_temp_incr_mut_forward_0.30,reverse_rate_temp_incr_mut_forward_0.30,organism_num_temp_incr_mut_forward_0.30,organism_rate_temp_incr_mut_forward_0.30,forward_num_temp_incr_mut_forward_0.35,reverse_num_temp_incr_mut_forward_0.35,forward_rate_temp_incr_mut_forward_0.35,reverse_rate_temp_incr_mut_forward_0.35,organism_num_temp_incr_mut_forward_0.35,organism_rate_temp_incr_mut_forward_0.35,forward_num_temp_incr_mut_forward_0.40,reverse_num_temp_incr_mut_forward_0.40,forward_rate_temp_incr_mut_forward_0.40,reverse_rate_temp_incr_mut_forward_0.40,organism_num_temp_incr_mut_forward_0.40,organism_rate_temp_incr_mut_forward_0.40,forward_num_temp_incr_mut_forward_0.45,reverse_num_temp_incr_mut_forward_0.45,forward_rate_temp_incr_mut_forward_0.45,reverse_rate_temp_incr_mut_forward_0.45,organism_num_temp_incr_mut_forward_0.45,organism_rate_temp_incr_mut_forward_0.45,forward_num_temp_incr_mut_forward_0.50,reverse_num_temp_incr_mut_forward_0.50,forward_rate_temp_incr_mut_forward_0.50,reverse_rate_temp_incr_mut_forward_0.50,organism_num_temp_incr_mut_forward_0.50,organism_rate_temp_incr_mut_forward_0.50,forward_num_temp_incr_mut_forward_0.55,reverse_num_temp_incr_mut_forward_0.55,forward_rate_temp_incr_mut_forward_0.55,reverse_rate_temp_incr_mut_forward_0.55,organism_num_temp_incr_mut_forward_0.55,organism_rate_temp_incr_mut_forward_0.55,forward_num_temp_incr_mut_forward_0.60,reverse_num_temp_incr_mut_forward_0.60,forward_rate_temp_incr_mut_forward_0.60,reverse_rate_temp_incr_mut_forward_0.60,organism_num_temp_incr_mut_forward_0.60,organism_rate_temp_incr_mut_forward_0.60,forward_num_temp_incr_mut_reverse_0.10,reverse_num_temp_incr_mut_reverse_0.10,forward_rate_temp_incr_mut_reverse_0.10,reverse_rate_temp_incr_mut_reverse_0.10,organism_num_temp_incr_mut_reverse_0.10,organism_rate_temp_incr_mut_reverse_0.10,forward_num_temp_incr_mut_reverse_0.15,reverse_num_temp_incr_mut_reverse_0.15,forward_rate_temp_incr_mut_reverse_0.15,reverse_rate_temp_incr_mut_reverse_0.15,organism_num_temp_incr_mut_reverse_0.15,organism_rate_temp_incr_mut_reverse_0.15,forward_num_temp_incr_mut_reverse_0.20,reverse_num_temp_incr_mut_reverse_0.20,forward_rate_temp_incr_mut_reverse_0.20,reverse_rate_temp_incr_mut_reverse_0.20,organism_num_temp_incr_mut_reverse_0.20,organism_rate_temp_incr_mut_reverse_0.20,forward_num_temp_incr_mut_reverse_0.25,reverse_num_temp_incr_mut_reverse_0.25,forward_rate_temp_incr_mut_reverse_0.25,reverse_rate_temp_incr_mut_reverse_0.25,organism_num_temp_incr_mut_reverse_0.25,organism_rate_temp_incr_mut_reverse_0.25,forward_num_temp_incr_mut_reverse_0.30,reverse_num_temp_incr_mut_reverse_0.30,forward_rate_temp_incr_mut_reverse_0.30,reverse_rate_temp_incr_mut_reverse_0.30,organism_num_temp_incr_mut_reverse_0.30,organism_rate_temp_incr_mut_reverse_0.30,forward_num_temp_incr_mut_reverse_0.35,reverse_num_temp_incr_mut_reverse_0.35,forward_rate_temp_incr_mut_reverse_0.35,reverse_rate_temp_incr_mut_reverse_0.35,organism_num_temp_incr_mut_reverse_0.35,organism_rate_temp_incr_mut_reverse_0.35,forward_num_temp_incr_mut_reverse_0.40,reverse_num_temp_incr_mut_reverse_0.40,forward_rate_temp_incr_mut_reverse_0.40,reverse_rate_temp_incr_mut_reverse_0.40,organism_num_temp_incr_mut_reverse_0.40,organism_rate_temp_incr_mut_reverse_0.40,forward_num_temp_incr_mut_reverse_0.45,reverse_num_temp_incr_mut_reverse_0.45,forward_rate_temp_incr_mut_reverse_0.45,reverse_rate_temp_incr_mut_reverse_0.45,organism_num_temp_incr_mut_reverse_0.45,organism_rate_temp_incr_mut_reverse_0.45,forward_num_temp_incr_mut_reverse_0.50,reverse_num_temp_incr_mut_reverse_0.50,forward_rate_temp_incr_mut_reverse_0.50,reverse_rate_temp_incr_mut_reverse_0.50,organism_num_temp_incr_mut_reverse_0.50,organism_rate_temp_incr_mut_reverse_0.50,forward_num_temp_incr_mut_reverse_0.55,reverse_num_temp_incr_mut_reverse_0.55,forward_rate_temp_incr_mut_reverse_0.55,reverse_rate_temp_incr_mut_reverse_0.55,organism_num_temp_incr_mut_reverse_0.55,organism_rate_temp_incr_mut_reverse_0.55,forward_num_temp_incr_mut_reverse_0.60,reverse_num_temp_incr_mut_reverse_0.60,forward_rate_temp_incr_mut_reverse_0.60,reverse_rate_temp_incr_mut_reverse_0.60,organism_num_temp_incr_mut_reverse_0.60,organism_rate_temp_incr_mut_reverse_0.60
998.1,0.0,9.21047872424236,0.0,998.1,9.21047872424236,997.6,0.0,9.05166856312796,0.0,997.6,9.05166856312796,998.2,0.0,9.13414925675905,0.0,998.2,9.13414925675905,998.2,0.0,8.19843364823458,0.0,998.2,8.19843364823458,998.4,0.0,7.50924698511197,0.0,998.4,7.50924698511197,998.2,0.0,6.67318594124121,0.0,998.2,6.67318594124121,998.2,0.0,5.52624781200358,0.0,998.2,5.52624781200358,998.0,0.0,4.40131742657567,0.0,998.0,4.40131742657567,998.4,0.0,4.68871863086497,0.0,998.4,4.68871863086497,998.1,0.0,6.55936057795755,0.0,998.1,6.55936057795755,998.0,0.0,6.72340457866264,0.0,998.0,6.72340457866264,0.0,998.0,0.0,9.14228241946386,998.0,9.14228241946386,0.0,998.3,0.0,9.15487566095367,998.3,9.15487566095367,0.0,998.4,0.0,9.16627432130796,998.4,9.16627432130796,0.0,998.0,0.0,8.21640313942607,998.0,8.21640313942607,0.0,997.5,0.0,7.47991394046309,997.5,7.47991394046309,0.0,998.1,0.0,6.5978084818588,998.1,6.5978084818588,0.0,998.5,0.0,5.55201272381501,998.5,5.55201272381501,0.0,998.6,0.0,4.34447791178052,998.6,4.34447791178052,0.0,998.2,0.0,4.7201999228592,998.2,4.7201999228592,0.0,998.1,0.0,6.50664179524555,998.1,6.50664179524555,0.0,998.1,0.0,6.64552561644789,998.1,6.64552561644789
998.4,0.0,9.21065652207465,0.0,998.4,9.21065652207465,998.0,0.0,9.05169203266393,0.0,998.0,9.05169203266393,998.1,0.0,9.13435728724342,0.0,998.1,9.13435728724342,998.1,0.0,8.19871090138063,0.0,998.1,8.19871090138063,998.3,0.0,7.50590426105488,0.0,998.3,7.50590426105488,998.3,0.0,6.66671241889208,0.0,998.3,6.66671241889208,998.7,0.0,5.52668831155805,0.0,998.7,5.52668831155805,998.0,0.0,4.40842606964734,0.0,998.0,4.40842606964734,998.6,0.0,4.68925227833044,0.0,998.6,4.68925227833044,998.2,0.0,6.56038571891543,0.0,998.2,6.56038571891543,998.0,0.0,6.71997416089171,0.0,998.0,6.71997416089171,0.0,997.8,0.0,9.14410964127856,997.8,9.14410964127856,0.0,998.5,0.0,9.15562980201807,998.5,9.15562980201807,0.0,998.5,0.0,9.1675321922043,998.5,9.1675321922043,0.0,998.3,0.0,8.21573395292098,998.3,8.21573395292098,0.0,998.8,0.0,7.47876904961073,998.8,7.47876904961073,0.0,998.1,0.0,6.59884947259895,998.1,6.59884947259895,0.0,998.3,0.0,5.55436274279519,998.3,5.55436274279519,0.0,998.1,0.0,4.34005535151725,998.1,4.34005535151725,0.0,997.9,0.0,4.71823136185069,997.9,4.71823136185069,0.0,998.6,0.0,6.50430300039519,998.6,6.50430300039519,0.0,998.2,0.0,6.64298521573543,998.2,6.64298521573543
998.8,0.0,9.21225383700334,0.0,998.8,9.21225383700334,998.5,0.0,9.05174004755525,0.0,998.5,9.05174004755525,998.0,0.0,9.13545270631246,0.0,998.0,9.13545270631246,998.3,0.0,8.19836476684812,0.0,998.3,8.19836476684812,997.9,0.0,7.50959902534218,0.0,997.9,7.50959902534218,998.6,0.0,6.66885382376364,0.0,998.6,6.66885382376364,997.7,0.0,5.52426761231855,0.0,997.7,5.52426761231855,998.6,0.0,4.40449929037706,0.0,998.6,4.40449929037706,998.5,0.0,4.69061669482903,0.0,998.5,4.69061669482903,998.2,0.0,6.55968173325858,0.0,998.2,6.55968173325858,998.5,0.0,6.71420358233985,0.0,998.5,6.71420358233985,0.0,998.7,0.0,9.14307895069418,998.7,9.14307895069418,0.0,998.3,0.0,9.15798647514758,998.3,9.15798647514758,0.0,998.5,0.0,9.16993787374549,998.5,9.16993787374549,0.0,998.1,0.0,8.21587286287097,998.1,8.21587286287097,0.0,998.7,0.0,7.47683134035839,998.7,7.47683134035839,0.0,998.5,0.0,6.595482556705,998.5,6.595482556705,0.0,998.1,0.0,5.54713744282792,998.1,5.54713744282792,0.0,998.2,0.0,4.33804144313661,998.2,4.33804144313661,0.0,998.4,0.0,4.71892399874201,998.4,4.71892399874201,0.0,998.1,0.0,6.50067608920239,998.1,6.50067608920239,0.0,998.7,0.0,6.64214414815617,998.7,6.64214414815617
998.2,0.0,9.21376932798793,0.0,998.2,9.21376932798793,998.1,0.0,9.05020215490695,0.0,998.1,9.05020215490695,998.4,0.0,9.13419942989081,0.0,998.4,9.13419942989081,998.3,0.0,8.1973426222487,0.0,998.3,8.1973426222487,998.4,0.0,7.51249211545441,0.0,998.4,7.51249211545441,998.0,0.0,6.67195987639959,0.0,998.0,6.67195987639959,998.0,0.0,5.52255958604861,0.0,998.0,5.52255958604861,998.4,0.0,4.3994341509265,0.0,998.4,4.3994341509265,997.3,0.0,4.69265608608715,0.0,997.3,4.69265608608715,998.6,0.0,6.56085261557982,0.0,998.6,6.56085261557982,998.3,0.0,6.71710760052217,0.0,998.3,6.71710760052217,0.0,998.8,0.0,9.14328627224419,998.8,9.14328627224419,0.0,998.2,0.0,9.15658234118082,998.2,9.15658234118082,0.0,998.5,0.0,9.16946413532323,998.5,9.16946413532323,0.0,998.5,0.0,8.21864977984338,998.5,8.21864977984338,0.0,998.1,0.0,7.47748231437399,998.1,7.47748231437399,0.0,998.2,0.0,6.58847602951863,998.2,6.58847602951863,0.0,998.5,0.0,5.5489394404022,998.5,5.5489394404022,0.0,998.4,0.0,4.33775082119464,998.4,4.33775082119464,0.0,998.6,0.0,4.71510372419482,998.6,4.71510372419482,0.0,998.2,0.0,6.49891660389386,998.2,6.49891660389386,0.0,998.4,0.0,6.63901077667557,998.4,6.63901077667557
998.3,0.0,9.21475272288224,0.0,998.3,9.21475272288224,997.7,0.0,9.04776418378327,0.0,997.7,9.04776418378327,998.6,0.0,9.13770074911264,0.0,998.6,9.13770074911264,998.5,0.0,8.19583436418209,0.0,998.5,8.19583436418209,998.4,0.0,7.51273329598606,0.0,998.4,7.51273329598606,998.1,0.0,6.6629551237985,0.0,998.1,6.6629551237985,998.2,0.0,5.52214931729417,0.0,998.2,5.52214931729417,998.6,0.0,4.40027291820879,0.0,998.6,4.40027291820879,998.1,0.0,4.69668478888071,0.0,998.1,4.69668478888071,998.1,0.0,6.56077078962247,0.0,998.1,6.56077078962247,998.1,0.0,6.71755573007274,0.0,998.1,6.71755573007274,0.0,998.2,0.0,9.14515070011389,998.2,9.14515070011389,0.0,998.5,0.0,9.1561305965797,998.5,9.1561305965797,0.0,998.6,0.0,9.1693278750597,998.6,9.1693278750597,0.0,998.4,0.0,8.21991625647955,998.4,8.21991625647955,0.0,998.2,0.0,7.47626264554172,998.2,7.47626264554172,0.0,997.7,0.0,6.59418851830124,997.7,6.59418851830124,0.0,998.2,0.0,5.55240249596274,998.2,5.55240249596274,0.0,998.3,0.0,4.34546540528504,998.3,4.34546540528504,0.0,997.6,0.0,4.71078488976893,997.6,4.71078488976893,0.0,998.4,0.0,6.49561421708547,998.4,6.49561421708547,0.0,998.6,0.0,6.64551371833217,998.6,6.64551371833217
998.2,0.0,9.21395301036278,0.0,998.2,9.21395301036278,997.8,0.0,9.04943441919377,0.0,997.8,9.04943441919377,998.2,0.0,9.13745531249124,0.0,998.2,9.13745531249124,997.7,0.0,8.20084395802752,0.0,997.7,8.20084395802752,998.2,0.0,7.51139017714044,0.0,998.2,7.51139017714044,998.0,0.0,6.66682994001171,0.0,998.0,6.66682994001171,998.2,0.0,5.52633505570664,0.0,998.2,5.52633505570664,997.9,0.0,4.40011833681992,0.0,997.9,4.40011833681992,998.4,0.0,4.69539992914807,0.0,998.4,4.69539992914807,998.0,0.0,6.56249978106379,0.0,998.0,6.56249978106379,998.0,0.0,6.71866853781026,0.0,998.0,6.71866853781026,0.0,997.9,0.0,9.14641240999955,997.9,9.14641240999955,0.0,998.3,0.0,9.15486221382779,998.3,9.15486221382779,0.0,998.5,0.0,9.17004803027359,998.5,9.17004803027359,0.0,998.4,0.0,8.22400207134932,998.4,8.22400207134932,0.0,997.5,0.0,7.47409153784458,997.5,7.47409153784458,0.0,997.8,0.0,6.59183743885304,997.8,6.59183743885304,0.0,998.5,0.0,5.5505006008012,998.5,5.5505006008012,0.0,998.1,0.0,4.34501985645117,998.1,4.34501985645117,0.0,998.2,0.0,4.70978713672054,998.2,4.70978713672054,0.0,997.7,0.0,6.48751143802742,997.7,6.48751143802742,0.0,998.4,0.0,6.646611657094,998.4,6.646611657094
998.0,0.0,9.21282919121157,0.0,998.0,9.21282919121157,998.3,0.0,9.05004900911589,0.0,998.3,9.05004900911589,998.2,0.0,9.13663320176517,0.0,998.2,9.13663320176517,998.3,0.0,8.20387020015193,0.0,998.3,8.20387020015193,998.3,0.0,7.51505938780367,0.0,998.3,7.51505938780367,998.1,0.0,6.6663834848893,0.0,998.1,6.6663834848893,998.5,0.0,5.52365079797096,0.0,998.5,5.52365079797096,998.1,0.0,4.39893304168022,0.0,998.1,4.39893304168022,998.2,0.0,4.70129670861677,0.0,998.2,4.70129670861677,998.7,0.0,6.5604630083196,0.0,998.7,6.5604630083196,998.4,0.0,6.71798638718074,0.0,998.4,6.71798638718074,0.0,998.2,0.0,9.14766446043956,998.2,9.14766446043956,0.0,998.0,0.0,9.15297804660653,998.0,9.15297804660653,0.0,998.3,0.0,9.16940219926856,998.3,9.16940219926856,0.0,998.4,0.0,8.21933479396998,998.4,8.21933479396998,0.0,998.4,0.0,7.47364155662447,998.4,7.47364155662447,0.0,998.4,0.0,6.59706751794739,998.4,6.59706751794739,0.0,998.5,0.0,5.54811347197232,998.5,5.54811347197232,0.0,998.0,0.0,4.34458207168457,998.0,4.34458207168457,0.0,998.2,0.0,4.71337207339564,998.2,4.71337207339564,0.0,998.0,0.0,6.49099703287588,998.0,6.49099703287588,0.0,998.4,0.0,6.64241788738204,998.4,6.64241788738204
998.4,0.0,9.21265678238298,0.0,998.4,9.21265678238298,999.0,0.0,9.04984984984985,0.0,999.0,9.04984984984985,998.6,0.0,9.13821135765023,0.0,998.6,9.13821135765023,997.8,0.0,8.20272748795619,0.0,997.8,8.20272748795619,998.6,0.0,7.51680968349531,0.0,998.6,7.51680968349531,998.4,0.0,6.66616094529836,0.0,998.4,6.66616094529836,998.6,0.0,5.51863466673086,0.0,998.6,5.51863466673086,998.6,0.0,4.39938807095327,0.0,998.6,4.39938807095327,998.4,0.0,4.69895261536254,0.0,998.4,4.69895261536254,998.6,0.0,6.56176547288772,0.0,998.6,6.56176547288772,998.7,0.0,6.71892487901396,0.0,998.7,6.71892487901396,0.0,997.8,0.0,9.14873477797772,997.8,9.14873477797772,0.0,998.3,0.0,9.15216713441838,998.3,9.15216713441838,0.0,998.4,0.0,9.1681832935542,998.4,9.1681832935542,0.0,998.4,0.0,8.21759352503817,998.4,8.21759352503817,0.0,998.4,0.0,7.47454987280784,998.4,7.47454987280784,0.0,998.5,0.0,6.59740482960896,998.5,6.59740482960896,0.0,997.7,0.0,5.54746904237963,997.7,5.54746904237963,0.0,998.5,0.0,4.34902447537718,998.5,4.34902447537718,0.0,998.1,0.0,4.71034733635954,998.1,4.71034733635954,0.0,998.3,0.0,6.49353093795523,998.3,6.49353093795523,0.0,998.1,0.0,6.64539725161229,998.1,6.64539725161229
998.1,0.0,9.21360114161876,0.0,998.1,9.21360114161876,998.3,0.0,9.04986252133948,0.0,998.3,9.04986252133948,998.2,0.0,9.13822734328832,0.0,998.2,9.13822734328832,998.3,0.0,8.2020468455704,0.0,998.3,8.2020468455704,998.2,0.0,7.51589462668446,0.0,998.2,7.51589462668446,998.0,0.0,6.66821332756239,0.0,998.0,6.66821332756239,998.0,0.0,5.51903007111006,0.0,998.0,5.51903007111006,998.5,0.0,4.39897006742764,0.0,998.5,4.39897006742764,998.1,0.0,4.70466178204667,0.0,998.1,4.70466178204667,998.2,0.0,6.5603792211951,0.0,998.2,6.5603792211951,998.5,0.0,6.72381295643899,0.0,998.5,6.72381295643899,0.0,998.4,0.0,9.14905902127276,998.4,9.14905902127276,0.0,997.5,0.0,9.1520260062298,997.5,9.1520260062298,0.0,998.6,0.0,9.16703527174469,998.6,9.16703527174469,0.0,998.3,0.0,8.21775713589341,998.3,8.21775713589341,0.0,998.3,0.0,7.47171760939296,998.3,7.47171760939296,0.0,998.4,0.0,6.59001666997659,998.4,6.59001666997659,0.0,998.7,0.0,5.54398415718126,998.7,5.54398415718126,0.0,998.3,0.0,4.35212291032266,998.3,4.35212291032266,0.0,998.5,0.0,4.71265732107184,998.5,4.71265732107184,0.0,998.3,0.0,6.49432827420015,998.3,6.49432827420015,0.0,998.7,0.0,6.64853169803069,998.7,6.64853169803069
998.3,0.0,9.21196222835741,0.0,998.3,9.21196222835741,998.4,0.0,9.04832601428953,0.0,998.4,9.04832601428953,998.8,0.0,9.1394699308527,0.0,998.8,9.1394699308527,998.5,0.0,8.20109078583859,0.0,998.5,8.20109078583859,998.9,0.0,7.5138727906263,0.0,998.9,7.5138727906263,998.3,0.0,6.66383250747023,0.0,998.3,6.66383250747023,998.3,0.0,5.51925466645388,0.0,998.3,5.51925466645388,998.8,0.0,4.39867914006191,0.0,998.8,4.39867914006191,998.5,0.0,4.70284717947496,0.0,998.5,4.70284717947496,998.1,0.0,6.56878276132085,0.0,998.1,6.56878276132085,998.0,0.0,6.7255316890146,0.0,998.0,6.7255316890146,0.0,998.3,0.0,9.14923886606429,998.3,9.14923886606429,0.0,998.1,0.0,9.15029053763162,998.1,9.15029053763162,0.0,998.0,0.0,9.16929908592392,998.0,9.16929908592392,0.0,998.4,0.0,8.21931354296566,998.4,8.21931354296566,0.0,998.7,0.0,7.47050907507367,998.7,7.47050907507367,0.0,998.4,0.0,6.59193652570406,998.4,6.59193652570406,0.0,997.9,0.0,5.54571539692867,997.9,5.54571539692867,0.0,998.5,0.0,4.35155583902928,998.5,4.35155583902928,0.0,998.4,0.0,4.70842238793186,998.4,4.70842238793186,0.0,998.5,0.0,6.49276361001697,998.5,6.49276361001697,0.0,998.4,0.0,6.64652182619622,998.4,6.64652182619622
998.3,0.0,9.21135386720714,0.0,998.3,9.21135386720714,997.6,0.0,9.04800296070969,0.0,997.6,9.04800296070969,998.0,0.0,9.13789494598824,0.0,998.0,9.13789494598824,997.7,0.0,8.20333648831163,0.0,997.7,8.20333648831163,998.2,0.0,7.51302495573806,0.0,998.2,7.51302495573806,998.5,0.0,6.66320542661598,0.0,998.5,6.66320542661598,998.4,0.0,5.51912352057949,0.0,998.4,5.51912352057949,998.5,0.0,4.40297829532859,0.0,998.5,4.40297829532859,998.5,0.0,4.696470117412,0.0,998.5,4.696470117412,998.5,0.0,6.5680177045406,0.0,998.5,6.5680177045406,998.5,0.0,6.7201441369571,0.0,998.5,6.7201441369571,0.0,998.4,0.0,9.14831622350185,998.4,9.14831622350185,0.0,998.2,0.0,9.14950692582612,998.2,9.14950692582612,0.0,998.3,0.0,9.1709734220505,998.3,9.1709734220505,0.0,998.5,0.0,8.21877721726687,998.5,8.21877721726687,0.0,998.2,0.0,7.47173017466452,998.2,7.47173017466452,0.0,998.2,0.0,6.59395957441759,998.2,6.59395957441759,0.0,998.4,0.0,5.54487708120862,998.4,5.54487708120862,0.0,998.1,0.0,4.34989581694707,998.1,4.34989581694707,0.0,998.3,0.0,4.71012781927038,998.3,4.71012781927038,0.0,998.3,0.0,6.49392526215862,998.3,6.49392526215862,0.0,998.4,0.0,6.64874658770625,998.4,6.64874658770625
998.3,0.0,9.20965391746965,0.0,998.3,9.20965391746965,998.3,0.0,9.04765744281094,0.0,998.3,9.04765744281094,998.3,0.0,9.13822079679216,0.0,998.3,9.13822079679216,997.7,0.0,8.20824189024736,0.0,997.7,8.20824189024736,997.9,0.0,7.51603903276345,0.0,997.9,7.51603903276345,998.0,0.0,6.66473580562832,0.0,998.0,6.66473580562832,998.5,0.0,5.52028791343529,0.0,998.5,5.52028791343529,997.8,0.0,4.40553033234601,0.0,997.8,4.40553033234601,998.4,0.0,4.70154117611299,0.0,998.4,4.70154117611299,998.0,0.0,6.56963147773796,0.0,998.0,6.56963147773796,998.5,0.0,6.71876776576175,0.0,998.5,6.71876776576175,0.0,998.4,0.0,9.14714119127741,998.4,9.14714119127741,0.0,997.9,0.0,9.15092699568271,997.9,9.15092699568271,0.0,998.1,0.0,9.16890359906824,998.1,9.16890359906824,0.0,998.2,0.0,8.21918038834643,998.2,8.21918038834643,0.0,998.0,0.0,7.47129842408663,998.0,7.47129842408663,0.0,998.4,0.0,6.59337050370692,998.4,6.59337050370692,0.0,998.5,0.0,5.53928407365281,998.5,5.53928407365281,0.0,998.7,0.0,4.35225034653892,998.7,4.35225034653892,0.0,998.7,0.0,4.71363081161253,998.7,4.71363081161253,0.0,997.9,0.0,6.49154578462811,997.9,6.49154578462811,0.0,998.7,0.0,6.65003219652518,998.7,6.65003219652518
998.2,0.0,9.20734099617011,0.0,998.2,9.20734099617011,998.2,0.0,9.04813372697968,0.0,998.2,9.04813372697968,998.2,0.0,9.13801485606734,0.0,998.2,9.13801485606734,998.5,0.0,8.20678445242629,0.0,998.5,8.20678445242629,998.5,0.0,7.51300958405831,0.0,998.5,7.51300958405831,998.6,0.0,6.6642402683526,0.0,998.6,6.6642402683526,998.4,0.0,5.51414848583523,0.0,998.4,5.51414848583523,998.4,0.0,4.40628773991206,0.0,998.4,4.40628773991206,998.4,0.0,4.703219241557,0.0,998.4,4.703219241557,998.5,0.0,6.56816204982538,0.0,998.5,6.56816204982538,998.3,0.0,6.71402083023217,0.0,998.3,6.71402083023217,0.0,998.8,0.0,9.14546109235488,998.8,9.14546109235488,0.0,997.8,0.0,9.15284048614459,997.8,9.15284048614459,0.0,998.7,0.0,9.16822433656101,998.7,9.16822433656101,0.0,998.2,0.0,8.21879754838306,998.2,8.21879754838306,0.0,997.7,0.0,7.46747062233246,997.7,7.46747062233246,0.0,998.0,0.0,6.59324151271949,998.0,6.59324151271949,0.0,998.0,0.0,5.53897201955897,998.0,5.53897201955897,0.0,998.4,0.0,4.35679266511211,998.4,4.35679266511211,0.0,998.5,0.0,4.71497198601407,998.5,4.71497198601407,0.0,998.4,0.0,6.489272517342,998.4,6.489272517342,0.0,998.4,0.0,6.65264525504836,998.4,6.65264525504836
997.9,0.0,9.20855331137168,0.0,997.9,9.20855331137168,998.5,0.0,9.04671495142437,0.0,998.5,9.04671495142437,998.0,0.0,9.13718821651812,0.0,998.0,9.13718821651812,998.2,0.0,8.20833146016492,0.0,998.2,8.20833146016492,998.4,0.0,7.51061432686729,0.0,998.4,7.51061432686729,998.3,0.0,6.66264756101883,0.0,998.3,6.66264756101883,997.8,0.0,5.51388374069185,0.0,997.8,5.51388374069185,998.1,0.0,4.40775606280669,0.0,998.1,4.40775606280669,998.5,0.0,4.70104625563125,0.0,998.5,4.70104625563125,998.7,0.0,6.56692201887256,0.0,998.7,6.56692201887256,998.4,0.0,6.71069890510688,0.0,998.4,6.71069890510688,0.0,998.2,0.0,9.14605183682707,998.2,9.14605183682707,0.0,998.4,0.0,9.15055564989053,998.4,9.15055564989053,0.0,997.3,0.0,9.16845956450341,997.3,9.16845956450341,0.0,998.5,0.0,8.21791753442115,998.5,8.21791753442115,0.0,998.2,0.0,7.46685543148027,998.2,7.46685543148027,0.0,998.5,0.0,6.5914949279726,998.5,6.5914949279726,0.0,998.1,0.0,5.53625384741269,998.1,5.53625384741269,0.0,998.1,0.0,4.35864305681915,998.1,4.35864305681915,0.0,998.4,0.0,4.71433648076935,998.4,4.71433648076935,0.0,998.3,0.0,6.49176132442253,998.3,6.49176132442253,0.0,998.1,0.0,6.64903303423624,998.1,6.64903303423624
998.4,0.0,9.20885971820549,0.0,998.4,9.20885971820549,998.0,0.0,9.0463575395421,0.0,998.0,9.0463575395421,998.4,0.0,9.13618801151811,0.0,998.4,9.13618801151811,998.1,0.0,8.20833329676432,0.0,998.1,8.20833329676432,998.1,0.0,7.50954988194727,0.0,998.1,7.50954988194727,998.4,0.0,6.66159214371828,0.0,998.4,6.66159214371828,998.1,0.0,5.51286598717438,0.0,998.1,5.51286598717438,997.9,0.0,4.41076763974943,0.0,997.9,4.41076763974943,998.3,0.0,4.69948383212352,0.0,998.3,4.69948383212352,998.3,0.0,6.56391473323772,0.0,998.3,6.56391473323772,998.0,0.0,6.70864704698363,0.0,998.0,6.70864704698363,0.0,998.5,0.0,9.14703866021828,998.5,9.14703866021828,0.0,998.1,0.0,9.14849347350378,998.1,9.14849347350378,0.0,998.1,0.0,9.1693236531645,998.1,9.1693236531645,0.0,998.2,0.0,8.21860392018964,998.2,8.21860392018964,0.0,997.9,0.0,7.47000691467783,997.9,7.47000691467783,0.0,998.4,0.0,6.59014656682962,998.4,6.59014656682962,0.0,998.3,0.0,5.53812478597193,998.3,5.53812478597193,0.0,998.2,0.0,4.35365015640863,998.2,4.35365015640863,0.0,998.1,0.0,4.71034824946488,998.1,4.71034824946488,0.0,997.9,0.0,6.48934532585163,997.9,6.48934532585163,0.0,998.5,0.0,6.64636544502847,998.5,6.64636544502847
