forward_num_growth_compet_mut_0.10,reverse_num_growth_compet_mut_0.10,forward_rate_growth_compet_mut_0.10,reverse_rate_growth_compet_mut_0.10,organism_num_growth_compet_mut_0.10,organism_rate_growth_compet_mut_0.10,forward_num_growth_compet_mut_0.15,reverse_num_growth_compet_mut_0.15,forward_rate_growth_compet_mut_0.15,reverse_rate_growth_compet_mut_0.15,organism_num_growth_compet_mut_0.15,organism_rate_growth_compet_mut_0.15,forward_num_growth_compet_mut_0.20,reverse_num_growth_compet_mut_0.20,forward_rate_growth_compet_mut_0.20,reverse_rate_growth_compet_mut_0.20,organism_num_growth_compet_mut_0.20,organism_rate_growth_compet_mut_0.20,forward_num_growth_compet_mut_0.25,reverse_num_growth_compet_mut_0.25,forward_rate_growth_compet_mut_0.25,reverse_rate_growth_compet_mut_0.25,organism_num_growth_compet_mut_0.25,organism_rate_growth_compet_mut_0.25,forward_num_growth_compet_mut_0.30,reverse_num_growth_compet_mut_0.30,forward_rate_growth_compet_mut_0.30,reverse_rate_growth_compet_mut_0.30,organism_num_growth_compet_mut_0.30,organism_rate_growth_compet_mut_0.30,forward_num_growth_compet_mut_0.35,reverse_num_growth_compet_mut_0.35,forward_rate_growth_compet_mut_0.35,reverse_rate_growth_compet_mut_0.35,organism_num_growth_compet_mut_0.35,organism_rate_growth_compet_mut_0.35,forward_num_growth_compet_mut_0.40,reverse_num_growth_compet_mut_0.40,forward_rate_growth_compet_mut_0.40,reverse_rate_growth_compet_mut_0.40,organism_num_growth_compet_mut_0.40,organism_rate_growth_compet_mut_0.40,forward_num_growth_compet_mut_0.45,reverse_num_growth_compet_mut_0.45,forward_rate_growth_compet_mut_0.45,reverse_rate_growth_compet_mut_0.45,organism_num_growth_compet_mut_0.45,organism_rate_growth_compet_mut_0.45,forward_num_growth_compet_mut_0.50,reverse_num_growth_compet_mut_0.50,forward_rate_growth_compet_mut_0.50,reverse_rate_growth_compet_mut_0.50,organism_num_growth_compet_mut_0.50,organism_rate_growth_compet_mut_0.50,forward_num_growth_compet_mut_0.55,reverse_num_growth_compet_mut_0.55,forward_rate_growth_compet_mut_0.55,reverse_rate_growth_compet_mut_0.55,organism_num_growth_compet_mut_0.55,organism_rate_growth_compet_mut_0.55,forward_num_growth_compet_mut_0.60,reverse_num_growth_compet_mut_0.60,forward_rate_growth_compet_mut_0.60,reverse_rate_growth_compet_mut_0.60,organism_num_growth_compet_mut_0.60,organism_rate_growth_compet_mut_0.60
663.7,333.7,6.99168506461682,5.58732690433738,997.4,6.99086988955771,436.9,561.3,6.99463885329917,6.98920836016627,998.2,6.99088738036634,570.3,427.9,6.98862559241706,6.98768115942029,998.2,6.99278797835912,504.0,494.3,8.30618314999037,8.27840586217184,998.3,8.27916247896147,585.5,412.8,7.42598277819467,7.41380727703911,998.3,7.42732659152058,858.3,140.3,6.53737336110031,5.82417954131993,998.6,6.5251481154141,936.7,61.9,5.51659006321136,3.8457320457026,998.6,5.51520085360344,996.4,1.7,4.36427303456653,0.435294117647059,998.1,4.36418394343874,998.4,0.0,4.6735123317962,0.0,998.4,4.6735123317962,996.1,1.7,6.88675665574445,0.705882352941176,997.8,6.88735109211478,998.7,0.0,7.14138900650831,0.0,998.7,7.14138900650831
665.4,332.9,6.99179605271228,5.58640830267998,998.3,6.99048697996594,434.4,563.7,6.99433143758562,6.98891544211115,998.1,6.99057280171738,568.0,430.0,6.98935185185185,6.98669024344846,998.0,6.99238083928692,503.0,495.6,8.31147543605171,8.28978540904242,998.6,8.28341728502049,587.4,410.8,7.41478382407381,7.38804014498542,998.2,7.41076216708324,859.3,139.1,6.53271769882406,5.83592833049859,998.4,6.52793715488825,936.4,61.9,5.50595941584553,3.88390771570105,998.3,5.50807624076766,996.2,2.1,4.36063442215675,0.476190476190476,998.3,4.36130103969454,998.7,0.0,4.69669843571167,0.0,998.7,4.69669843571167,996.6,1.8,6.88514175539083,0.694444444444444,998.4,6.88558999881645,997.9,0.0,7.13737187759554,0.0,997.9,7.13737187759554
663.9,334.4,6.99199664856629,5.58731378524196,998.3,6.99088456892862,433.3,564.9,6.99428804825939,6.98786345673758,998.2,6.98978155688286,568.4,430.1,6.98940092165899,6.98745651003715,998.5,6.99279018497455,499.6,498.5,8.3044897159091,8.27869250605555,998.1,8.2778334962762,590.1,407.9,7.41102708186399,7.38653904612721,998.0,7.40851108023832,861.2,137.0,6.53316300950294,5.8666345095733,998.2,6.53187759735011,935.6,62.9,5.49021931722285,3.84551574277901,998.5,5.48973572771168,996.1,2.1,4.33831296219732,0.471428571428571,998.2,4.33902339021816,997.9,0.0,4.68900820509666,0.0,997.9,4.68900820509666,997.0,1.7,6.91038934848876,0.647058823529412,998.7,6.91000138414968,998.4,0.0,7.13351517850516,0.0,998.4,7.13351517850516
666.3,331.5,6.99158148101256,5.58794669614345,997.8,6.99097872528215,431.3,565.7,6.99501174460816,6.98749683659337,997.0,6.98987722662421,569.0,429.6,6.98957345971564,6.98835227272727,998.6,6.99319068567566,502.6,495.8,8.29387483384153,8.26623703728676,998.4,8.27594933465953,591.5,406.7,7.40486465654309,7.40166448546843,998.2,7.41073434481878,860.2,138.3,6.53637792580352,5.85926326616858,998.5,6.53137164989948,934.2,64.2,5.47544053630045,3.80766196797027,998.4,5.47737376403706,995.7,1.9,4.34402248971631,0.521052631578947,997.6,4.34555313015961,998.8,0.0,4.71322906072405,0.0,998.8,4.71322906072405,996.8,1.5,6.92522070379457,0.633333333333333,998.3,6.92465611481535,998.1,0.0,7.14347336429548,0.0,998.1,7.14347336429548
665.5,332.5,6.99073403526237,5.58848076951724,998.0,6.99077823930602,432.2,566.1,6.99551044474394,6.98685854105708,998.3,6.98967762943667,567.0,431.8,6.99082125603865,6.98830023817983,998.8,6.99349158778016,501.7,496.7,8.29957764405516,8.25901951593268,998.4,8.27843593015632,590.0,408.1,7.4051380790411,7.40862927355331,998.1,7.41330568140578,859.0,139.5,6.53280159285585,5.83026488593262,998.5,6.52316245308254,936.6,62.1,5.48250312965843,3.83886854913492,998.7,5.48343012351028,996.6,1.9,4.33369798311842,0.515789473684211,998.5,4.33511419524892,998.2,0.0,4.6927719031848,0.0,998.2,4.6927719031848,996.7,1.7,6.92092189397515,0.676470588235294,998.4,6.92094998277252,998.2,0.0,7.15017567783561,0.0,998.2,7.15017567783561
666.8,331.5,6.99100244475244,5.58869646653442,998.3,6.99128677775972,432.6,565.8,6.99544443369765,6.98660553463239,998.4,6.98938938938939,568.6,429.8,6.99126213592233,6.98934169278997,998.4,6.99399138617575,502.9,495.3,8.29590891312501,8.27858606355971,998.2,8.28751820544142,591.1,407.6,7.39065003250325,7.41477568435253,998.7,7.40552185451985,860.6,137.6,6.52974304430203,5.86277163667244,998.2,6.52384537122972,936.9,61.3,5.48455309676491,3.82453601529253,998.2,5.48457336238622,995.9,1.9,4.34091470764814,0.515789473684211,997.8,4.34230042085187,998.5,0.0,4.68501373315797,0.0,998.5,4.68501373315797,996.3,1.9,6.92584692258918,0.657894736842105,998.2,6.92550620028655,997.9,0.0,7.14480574879991,0.0,997.9,7.14480574879991
667.2,331.6,6.99152111364518,5.58928973862865,998.8,6.99188998617856,434.6,563.5,6.99575816882233,6.9865478627836,998.1,6.98947443533004,565.6,432.8,6.99158415841584,6.98908225108225,998.4,6.99398626056822,504.3,494.3,8.29719097366133,8.26821589010356,998.6,8.28232406894285,591.8,406.4,7.39903645972758,7.43208815775841,998.2,7.41562397558351,858.7,139.4,6.52036202002073,5.84189629398911,998.1,6.51205563074487,936.6,61.9,5.49484925469707,3.85693284808881,998.5,5.495642837226,996.5,1.8,4.35154959320792,0.522222222222222,998.3,4.35298470833613,998.2,0.0,4.70686877060839,0.0,998.2,4.70686877060839,996.4,1.8,6.92236923135491,0.666666666666667,998.2,6.92218028202769,998.0,0.0,7.15470403435201,0.0,998.0,7.15470403435201
666.6,331.5,6.99116116290552,5.58798215579054,998.1,6.99128296251017,434.9,563.4,6.99603926049871,6.98633175176896,998.3,6.98958958958959,563.6,434.3,6.99158415841584,6.98902224003206,997.9,6.9939879759519,506.7,491.6,8.30581801021325,8.27637967735808,998.3,8.28597271004012,591.0,407.7,7.40137728166924,7.41527162994263,998.7,7.41051392073436,857.9,140.3,6.5246495855652,5.85792111486693,998.2,6.5184274231029,934.9,63.6,5.50400683220418,3.80738179740769,998.5,5.49985145466107,996.1,1.9,4.3551862119724,0.463157894736842,998.0,4.35553932018265,998.4,0.0,4.7022214914079,0.0,998.4,4.7022214914079,996.5,1.8,6.90287025852765,0.611111111111111,998.3,6.90173334179441,998.0,0.0,7.16335157569769,0.0,998.0,7.16335157569769
668.5,329.9,6.99081051225028,5.58798572370486,998.4,6.99118777895529,435.3,562.8,6.99564674676237,6.98559541754597,998.1,6.98907491829179,564.5,434.0,6.99170731707317,6.98865540648035,998.5,6.99388948066303,507.9,490.3,8.31132180673863,8.24830826200767,998.2,8.28831376838876,591.4,406.6,7.40278134324238,7.42506830874704,998.0,7.41682554670014,859.8,138.6,6.5275193000448,5.86663773328219,998.4,6.52072282703545,938.0,60.6,5.51071172481873,3.83916640926115,998.6,5.50873682137564,996.7,1.8,4.36740814466357,0.488888888888889,998.5,4.3681703747836,998.6,0.0,4.70469206681632,0.0,998.6,4.70469206681632,996.5,1.8,6.90023969994133,0.611111111111111,998.3,6.89909475699421,997.7,0.0,7.15736990351626,0.0,997.7,7.15736990351626
668.4,329.8,6.99122730847525,5.58970471004241,998.2,6.99188627163212,434.9,563.8,6.99678111587983,6.98505953976337,998.7,6.98898417455532,565.6,432.8,6.99190476190476,6.98975753929851,998.4,6.99429258918237,509.7,488.4,8.30840842116027,8.25187964890642,998.1,8.29034835503316,591.2,407.2,7.40133070237922,7.43092433009363,998.4,7.4186596881845,861.5,137.1,6.52079700608259,5.84833387297606,998.6,6.51444380251995,937.5,61.0,5.50603374389036,3.79398017886239,998.5,5.4973164070457,996.8,1.7,4.3686301522791,0.458823529411765,998.5,4.36884730421805,998.2,0.0,4.7111676383531,0.0,998.2,4.7111676383531,996.8,1.8,6.90943520693387,0.611111111111111,998.6,6.90827992320978,997.5,0.0,7.15971289092347,0.0,997.5,7.15971289092347
666.8,330.9,6.99134228190831,5.58894531694833,997.7,6.99158094944911,435.8,562.6,6.99718004338395,6.98526904256126,998.4,6.98928928928929,567.5,430.7,6.99116279069767,6.98903793293018,998.2,6.99388736972058,509.6,488.7,8.3100351325188,8.26118288753664,998.3,8.28698506105255,592.4,405.6,7.39010788395119,7.43357553567381,998.0,7.41192321913092,860.0,138.4,6.51814709079965,5.83004881321554,998.4,6.51451851396726,938.2,59.9,5.50652307334927,3.73614634656124,998.1,5.49578021357378,996.2,1.6,4.37665147115191,0.4375,997.8,4.37656045408723,998.4,0.0,4.70943607420503,0.0,998.4,4.70943607420503,996.3,2.0,6.91177172899122,0.6,998.3,6.91024210948407,998.8,0.0,7.16649033803343,0.0,998.8,7.16649033803343
667.8,330.2,6.99163442702599,5.58741653701175,998.0,6.99138737392534,435.4,562.8,6.99652173913043,6.98504721236827,998.2,6.98888236934329,567.2,431.2,6.99198113207547,6.98915628578129,998.4,6.99409409409409,510.2,488.0,8.32409432975703,8.23273778123226,998.2,8.28426474285052,594.2,404.3,7.38896749624174,7.42943923244478,998.5,7.40771884108557,860.9,137.6,6.51593445685105,5.81403333423557,998.5,6.51625583378487,938.8,59.0,5.49523040073037,3.7218365629156,997.8,5.48674294120073,995.7,1.9,4.37342122827766,0.442105263157895,997.6,4.37332440541846,998.3,0.0,4.7077796542005,0.0,998.3,4.7077796542005,996.3,2.0,6.90220520321393,0.625,998.3,6.90114684928726,998.5,0.0,7.15762672610842,0.0,998.5,7.15762672610842
669.0,329.0,6.99109148868307,5.58911765808118,998.0,6.99168013654686,433.0,565.2,6.99651416122004,6.98553963571663,998.2,6.98907965136651,566.9,431.6,6.9938679245283,6.98858035404374,998.5,6.99429299038517,512.7,486.0,8.33170813254336,8.23975263161269,998.7,8.28759180021705,595.6,403.0,7.39214631887001,7.43596617660356,998.6,7.40876969153522,861.5,136.6,6.50138501664516,5.83430591772866,998.1,6.50355896616974,940.3,57.7,5.49832551123377,3.76548587081441,998.0,5.4913189632059,996.7,1.8,4.37089851136869,0.472222222222222,998.5,4.3713163604104,998.1,0.0,4.68606305354405,0.0,998.1,4.68606305354405,996.1,2.2,6.91153379072278,0.613636363636364,998.3,6.91014720607808,998.3,0.0,7.15395836567578,0.0,998.3,7.15395836567578
667.7,330.6,6.99121748523371,5.58948261491977,998.3,6.99178274051118,435.8,561.9,6.99676025917927,6.98506407528255,997.7,6.98885932669359,564.5,434.1,6.99439252336449,6.98845185231952,998.6,6.99438947724556,512.9,485.6,8.33710127225386,8.23694608955339,998.5,8.28362621138172,595.2,402.6,7.40384603076325,7.43101842508344,997.8,7.41373082066736,861.6,136.4,6.52682213233815,5.85888636782021,998.0,6.52363952944893,940.4,58.0,5.48975293338104,3.7755953661925,998.4,5.4832402043835,996.4,1.8,4.36943690902994,0.494444444444444,998.2,4.37026801536563,997.9,0.0,4.6691443706385,0.0,997.9,4.6691443706385,996.7,1.9,6.91543105045252,0.631578947368421,998.6,6.91447519663952,998.4,0.0,7.1456384825458,0.0,998.4,7.1456384825458
667.1,331.3,6.9903913210447,5.58917584258506,998.4,6.99138486741928,437.1,561.3,6.99640591966173,6.98495776855426,998.4,6.98878397435512,568.0,430.5,6.9933962264151,6.98845481049563,998.5,6.99418897574085,511.9,486.4,8.33821376104867,8.23710902531208,998.3,8.28116013086856,598.0,400.3,7.41163836334557,7.44803077091503,998.3,7.42314700213467,863.2,135.4,6.51137166288945,5.86924028746977,998.6,6.51391852774618,939.9,58.6,5.48936142967728,3.79255601185439,998.5,5.48547999794951,996.2,2.0,4.35591356454077,0.485,998.2,4.35672356900778,997.8,0.0,4.67868582088957,0.0,997.8,4.67868582088957,996.6,1.9,6.92201378725662,0.631578947368421,998.5,6.92107345917343,998.2,0.0,7.14938332784677,0.0,998.2,7.14938332784677
665.1,332.4,6.990024635045,5.58867789539194,997.5,6.99118085539002,436.7,561.4,6.9963906581741,6.98510101010101,998.1,6.98888427505662,565.8,432.8,6.99417475728155,6.98899399997254,998.6,6.99459258858056,510.8,487.5,8.34279459683037,8.24138837638102,998.3,8.28627200793763,597.0,401.1,7.41414539561332,7.43482358205275,998.1,7.4196568239365,862.4,136.1,6.48965987012375,5.88709676736309,998.5,6.49341149993357,940.3,58.4,5.48242779970664,3.80148568418419,998.7,5.47921288021489,996.6,2.1,4.37996195108272,0.461904761904762,998.7,4.38029602749041,998.4,0.0,4.67237121373327,0.0,998.4,4.67237121373327,996.3,1.9,6.92413249751835,0.610526315789474,998.2,6.92278982831854,997.9,0.0,7.15693676079843,0.0,997.9,7.15693676079843
666.0,332.3,6.98939392023603,5.58946087969359,998.3,6.99118677796033,437.7,560.8,6.99639830508475,6.98545760577366,998.5,6.98907815631263,565.5,432.9,6.9955,6.98986860378165,998.4,6.9952952952953,507.3,490.8,8.33350728431553,8.20956420710196,998.1,8.26918404839358,598.9,399.7,7.40784019477461,7.42732095779411,998.6,7.41359535938895,862.6,135.1,6.482325347884,5.86641248173508,997.7,6.48444968284438,939.4,58.3,5.48801802433593,3.84732355988969,997.7,5.4854735740266,996.4,2.2,4.38390586872997,0.418181818181818,998.6,4.38336633226413,998.2,0.0,4.68533535465102,0.0,998.2,4.68533535465102,996.8,1.7,6.91271297797686,0.594117647058824,998.5,6.91127227802446,997.9,0.0,7.1500786975069,0.0,997.9,7.1500786975069
664.3,333.9,6.99026669782484,5.5885904649234,998.2,6.99128376209225,436.6,561.9,6.99662447257384,6.98520239607914,998.5,6.98898898898899,564.6,433.7,6.99497487437186,6.98988110313775,998.3,6.99519328948187,506.0,492.0,8.33957152217483,8.21814031301759,998.0,8.27513676378819,599.8,398.7,7.40235484814738,7.44015870806399,998.5,7.41501808952829,865.1,133.1,6.47224262193489,5.89833301495432,998.2,6.48076007940009,940.6,57.6,5.48983244142768,3.85537071445834,998.2,5.49088225004079,995.8,2.2,4.3765073286394,0.427272727272727,998.0,4.37621186065424,998.3,0.0,4.7045806791147,0.0,998.3,4.7045806791147,997.0,1.8,6.91658209845226,0.588888888888889,998.8,6.91491070228545,998.1,0.0,7.14878229063129,0.0,998.1,7.14878229063129
666.3,331.7,6.9895499239094,5.58908497419992,998.0,6.99128235969994,435.4,563.3,6.99599156118144,6.98537296583198,998.7,6.98888437535732,563.0,435.2,6.99489795918367,6.98960627246738,998.2,6.99509308908106,506.3,492.2,8.32109620718214,8.21631576348522,998.5,8.26620992715096,602.3,396.2,7.40139087530834,7.43497458541203,998.5,7.41159892513221,866.0,132.3,6.46785401851426,5.85842961304527,998.3,6.47594542088133,940.4,57.9,5.48251372719148,3.88850720123108,998.3,5.48300182201003,996.1,2.4,4.37641637658897,0.445833333333333,998.5,4.37655158872418,998.0,0.0,4.69019634469716,0.0,998.0,4.69019634469716,996.7,1.7,6.91004195348296,0.594117647058824,998.4,6.90854742518069,998.3,0.0,7.15496718490017,0.0,998.3,7.15496718490017
668.0,330.2,6.98979080755581,5.58890866563609,998.2,6.99098225637086,437.1,561.2,6.99635974304068,6.98551983057374,998.3,6.98917192459141,560.0,438.3,6.99569892473118,6.98988247317322,998.3,6.99538977493442,503.6,494.5,8.32156587512162,8.21582747395925,998.1,8.26459250848533,600.1,397.9,7.39258506555905,7.44849313304185,998.0,7.41345155658624,866.8,131.8,6.48649444633913,5.84302145722048,998.6,6.48889190947922,940.9,57.8,5.45444298819441,3.82029095288014,998.7,5.45608363874897,995.8,2.2,4.37510301810593,0.440909090909091,998.0,4.3750765307049,998.5,0.0,4.68254807914126,0.0,998.5,4.68254807914126,996.4,1.8,6.89272765480116,0.588888888888889,998.2,6.89106727882886,998.1,0.0,7.14810208671123,0.0,998.1,7.14810208671123
669.6,328.3,6.99013186892615,5.58864688849918,997.9,6.99098125578679,433.0,565.2,6.9965367965368,6.98502281547187,998.2,6.98888427505662,560.3,438.2,6.994708994709,6.98898391102473,998.5,6.99489178557315,503.4,494.8,8.33339480570181,8.22786255691726,998.2,8.27299910305292,597.7,400.5,7.39413658275664,7.45264234334529,998.2,7.41727838656078,866.7,132.0,6.47698674869018,5.90682588341038,998.7,6.48334650320779,940.3,57.8,5.46996713501494,3.82953288545338,998.1,5.47254775700961,996.1,2.2,4.37150749891219,0.431818181818182,998.3,4.37131785174199,998.3,0.0,4.68445455232058,0.0,998.3,4.68445455232058,996.4,1.7,6.87292788638214,0.594117647058824,998.1,6.87137605693323,998.0,0.0,7.13500296617686,0.0,998.0,7.13500296617686
669.2,329.2,6.989446113329,5.58921246231486,998.4,6.99088627705862,435.1,563.6,6.99605263157895,6.98520956800477,998.7,6.98868206884239,560.1,438.1,6.99513513513513,6.98925598139953,998.2,6.99519318918117,503.2,495.1,8.33632524633314,8.22580499411743,998.3,8.27061013703436,596.6,401.5,7.39972292265981,7.43584887861471,998.1,7.41312954580632,866.0,131.7,6.47673617284155,5.89720732096865,997.7,6.4799992147773,940.5,57.4,5.48464143955686,3.85254543100314,997.9,5.48607288752526,996.0,2.4,4.36546310803542,0.458333333333333,998.4,4.36586412443644,997.8,0.0,4.67697832446092,0.0,997.8,4.67697832446092,996.5,1.6,6.87978864944211,0.6,998.1,6.87839071030257,998.2,0.0,7.13583934008788,0.0,998.2,7.13583934008788
668.3,329.7,6.98949500721273,5.59010104695592,998.0,6.99098446903093,434.9,562.9,6.99663677130045,6.98457715586651,997.8,6.98857243071901,557.9,440.8,6.9952380952381,6.99049041807436,998.7,6.99559559559559,499.8,497.8,8.33993880097774,8.22162105086746,997.6,8.26993910096519,594.1,404.4,7.39478595778397,7.45685302621488,998.5,7.42233194263845,866.7,131.3,6.46058016940292,5.92907805695488,998.0,6.4720081204243,941.7,56.6,5.46147783757657,3.85681989561433,998.3,5.46373837258076,995.7,2.4,4.36856641630599,0.470833333333333,998.1,4.3691978068806,998.1,0.0,4.6933910275951,0.0,998.1,4.6933910275951,996.6,1.8,6.89532374819457,0.616666666666667,998.4,6.89403791121449,998.4,0.0,7.13340645254473,0.0,998.4,7.13340645254473
670.8,327.5,6.98989453355795,5.59013515881859,998.3,6.99108295948362,433.6,564.9,6.99617117117117,6.98475268593369,998.5,6.98837834825799,557.4,441.1,6.99471882722233,6.98940680413562,998.5,6.99519178155086,500.2,498.3,8.34173583363514,8.20713207057609,998.5,8.26982801359237,593.1,405.3,7.3972515926598,7.46445739408771,998.4,7.42473582662916,867.1,131.5,6.45468821058663,5.89636549907001,998.6,6.46614468843591,942.0,56.6,5.46717064082623,3.83586015957463,998.6,5.47017177498139,996.1,2.2,4.35714726570579,0.459090909090909,998.3,4.35743875473833,997.9,0.0,4.6756435514837,0.0,997.9,4.6756435514837,996.8,1.8,6.8877777081889,0.644444444444444,998.6,6.88691262292015,998.0,0.0,7.14226794157801,0.0,998.0,7.14226794157801
668.6,329.9,6.99088080809076,5.59013969187693,998.5,6.99148587223775,433.1,565.4,6.99626373626374,6.98539027149321,998.5,6.98887441658526,557.1,441.4,6.99460725935364,6.99079444246526,998.5,6.99579288707545,502.0,496.5,8.34386063184594,8.21123059993616,998.5,8.2713865167773,593.0,405.1,7.40263793287592,7.45141854293968,998.1,7.4233360776773,867.9,130.8,6.44626164331039,5.94309860604197,998.7,6.46438310741662,941.0,57.6,5.45385694399234,3.83067263640649,998.6,5.45622885072436,995.8,2.3,4.35115707124243,0.452173913043478,998.1,4.35137301682043,998.3,0.0,4.6787254053909,0.0,998.3,4.6787254053909,996.6,1.8,6.88153357826966,0.616666666666667,998.4,6.88021645422566,998.4,0.0,7.13434032254718,0.0,998.4,7.13434032254718
666.6,331.5,6.99026388067978,5.59015561173629,998.1,6.99148476651557,436.3,562.5,6.99633620689655,6.98462598872761,998.8,6.98848848848849,556.0,442.3,6.99534785981432,6.99154079854862,998.3,6.9961961961962,502.2,495.8,8.33125321745251,8.21537301125011,998.0,8.2690926118646,593.8,405.0,7.40845198856399,7.45123207100692,998.8,7.42720827039464,867.8,130.2,6.44336006794387,5.95672181250989,998.0,6.46099194591437,943.3,55.3,5.43998691502939,3.7971702307173,998.6,5.44732247025831,995.8,2.4,4.35180203182995,0.429166666666667,998.2,4.35149361211578,998.4,0.0,4.68970844592087,0.0,998.4,4.68970844592087,996.0,1.7,6.90697371961751,0.623529411764706,997.7,6.905924628571,998.6,0.0,7.13098085892832,0.0,998.6,7.13098085892832
667.4,330.5,6.98964073914969,5.59035117056856,997.9,6.99128465451587,434.6,563.4,6.99628008752735,6.98441420073612,998.0,6.98818277195031,560.5,437.7,6.99542259986346,6.99114964073727,998.2,6.99619218195488,504.1,493.5,8.33640966942341,8.20324508117199,997.6,8.26675919032128,593.9,404.4,7.41709969764108,7.45122801048534,998.3,7.43386545159278,868.9,129.6,6.43911984551314,5.98850923639177,998.5,6.45749335615497,942.1,56.6,5.447400509127,3.80508168769295,998.7,5.4574867452623,996.1,2.3,4.38367105506001,0.443478260869565,998.4,4.38364484880134,998.0,0.0,4.69118277458408,0.0,998.0,4.69118277458408,996.4,1.5,6.91971883267756,0.573333333333333,997.9,6.91802760829157,997.7,0.0,7.11492615319211,0.0,997.7,7.11492615319211
669.1,329.5,6.99070402940022,5.58956215058563,998.6,6.99138687785982,433.6,564.5,6.99655172413793,6.98533080292668,998.1,6.98898898898899,558.5,439.6,6.99569132823769,6.99044761190298,998.1,6.99599308727565,502.5,496.1,8.33727256925036,8.2228269793102,998.6,8.27197002893511,593.9,404.3,7.40628688297946,7.45350990770953,998.2,7.42791218796844,868.4,129.9,6.44255856033687,5.99043846113913,998.3,6.46338188455254,943.2,55.4,5.43503287965414,3.71435455985791,998.6,5.44195388678874,996.3,2.4,4.39129178662245,0.433333333333333,998.7,4.39099610632677,998.6,0.0,4.68567254629379,0.0,998.6,4.68567254629379,996.5,1.3,6.92544782883863,0.546153846153846,997.8,6.92363792759017,998.4,0.0,7.12006988636989,0.0,998.4,7.12006988636989
667.9,330.4,6.99168005026303,5.58944831129794,998.3,6.99188456994068,434.2,563.6,6.99593147751606,6.98450883907418,997.8,6.98828156814129,561.3,437.0,6.99644893456192,6.99136793589589,998.3,6.99639418756771,505.3,493.2,8.32949231478923,8.2167358303199,998.5,8.26474318955068,591.7,406.5,7.41217136582032,7.44764618034098,998.2,7.42895243872927,866.6,131.3,6.44932181914854,5.98445739395168,997.9,6.46735464963963,944.0,54.0,5.4393387059297,3.74164244997492,998.0,5.44756311482429,995.6,2.5,4.41082232546053,0.444,998.1,4.41070420638579,998.2,0.0,4.70507906615769,0.0,998.2,4.70507906615769,997.2,1.4,6.94237936541874,0.578571428571429,998.6,6.940838433624,997.8,0.0,7.10862167564609,0.0,997.8,7.10862167564609
670.5,328.1,6.99204676117339,5.589477342547,998.6,6.99219038677956,430.2,568.5,6.99671772428884,6.98463072630303,998.7,6.98858226964439,561.6,437.1,6.99710468623963,6.99175363558597,998.7,6.9966966966967,505.0,493.3,8.32228067244906,8.21631355265561,998.3,8.26554777924317,586.2,411.4,7.40410898790801,7.47025727011796,997.6,7.43557321700223,867.7,130.6,6.45352168597292,5.9725618903857,998.3,6.46582123346213,943.8,54.2,5.42451439076433,3.90785210546122,998.0,5.43149282582281,996.4,2.4,4.40764132306025,0.429166666666667,998.8,4.4071798251157,998.2,0.0,4.69953870097739,0.0,998.2,4.69953870097739,996.6,1.3,6.95572945095361,0.546153846153846,997.9,6.95391617723365,998.2,0.0,7.10316230707605,0.0,998.2,7.10316230707605
672.7,325.7,6.99213023905728,5.59025541799392,998.4,6.99228827825218,433.6,564.4,6.99715536105033,6.98589800854364,998.0,6.98967935871744,561.2,437.6,6.99666857149561,6.99133406734563,998.8,6.99639459098377,504.3,494.3,8.31751453113277,8.22026431478871,998.6,8.25965193650564,583.0,415.2,7.41383665942961,7.46482409280971,998.2,7.43946644516121,868.8,129.5,6.44706705247225,6.00837173140265,998.3,6.46428161175851,943.8,54.5,5.43767847022646,3.85515623031894,998.3,5.43944162512955,995.5,2.4,4.39877391253883,0.4375,997.9,4.39848223624715,998.5,0.0,4.69863480715184,0.0,998.5,4.69863480715184,997.2,1.4,6.96476815334355,0.585714285714286,998.6,6.9633771176378,998.2,0.0,7.10949111916966,0.0,998.2,7.10949111916966
674.4,324.0,6.99265716138601,5.58923355480498,998.4,6.99238747383512,434.8,563.6,6.99719827586207,6.98566209143873,998.4,6.98967764153321,564.8,432.9,6.99614980961387,6.99059047790586,997.7,6.99599198396793,506.1,492.4,8.32275793740843,8.18215685016707,998.5,8.25140240440842,583.5,415.2,7.41581047680545,7.47532232417161,998.7,7.44698185008203,868.4,129.9,6.45987433673983,6.05190186438623,998.3,6.47791188153926,944.3,54.2,5.44818837483727,3.85852855819125,998.5,5.44890493132715,995.9,2.2,4.40840015634342,0.418181818181818,998.1,4.40760890097286,998.6,0.0,4.68354378583463,0.0,998.6,4.68354378583463,996.8,1.4,6.94983958707076,0.585714285714286,998.2,6.9484060288975,998.2,0.0,7.10785221077716,0.0,998.2,7.10785221077716
